sentence,label
@AmericanAir that luggage you forgot...#mia.....he just won an oscar😄💝💝💝,0
@AmericanAir cost me 1 day of #vacation ($350) and all I got was a rude woman tell me to go to another country and figure out how to get...,0
"@AmericanAir You should really help @Cowboycerrone out, you are getting a TON of bad publicity right now #WillNeverFlyWithYou",0
@AmericanAir flight number #2386,2
@AmericanAir it looks like a mistake,2
@AmericanAir lost @LeslieWolfson luggage on flight yesterday morning #Miami to #NewYork #LGA no response and no luggage more than 37 hrs ltr,0
@AmericanAir wow that's helpful.,1
@AmericanAir at the gate when I get off the plane?,2
@AmericanAir can you take care @Cowboycerrone please.  Thanks,2
“@AmericanAir: @nlrphoto Those are very beautiful photos!” Thx! Would marketing dept be interested in buying?,1
@AmericanAir no worries you're swamped I know just dmd back THANK U,2
"@AmericanAir By ""answering as fast as they can"", you mean hanging up on every call?",0
@AmericanAir but at least your automated message gives me info about your merger w/ @USAirways. Another airline I know to avoid.,0
"@AmericanAir that 2 hr wait became a 4 hr one. And y'all claimed to have sent an email. Yeah, that never happened. #FlyDelta",0
@AmericanAir it's been 2 hrs of wait on the phone a) worst customer services b) trying to know where my suitcase Is and way MORE 😤#ANGRY,0
@AmericanAir why don't you take care of @Cowboycerrone flight screw ups,0
@AmericanAir wht n 👎 experience w/aa reservations #service Tried to be patient with rep and she just disconnects me aa do u record conv.?,0
@AmericanAir Any info for Cancelled Flightled flight 1046 tomorrow morning out of DFW? Can't get calls through to speak with anyone.,0
@AmericanAir ticks me off.,0
“@AmericanAir Thanks for info on super large passengers- the extra seat Mr. Big needed was the one i was sitting in already #customerservice,0
"@AmericanAir today, after 6 yrs., no longer my preferred airline.",0
"@AmericanAir Thanks. Two hours to go inflight, then hotel.  Hang in there with all the DFW travel delays AA team.",0
"@AmericanAir - Appreciate your system is busy but when I call, having your automated system hang up on me is not helpful.",0
"@AmericanAir next time my flight's Cancelled Flightled, I'd appreciate SOME indication (email, text, carrier pigeon). App didn't even warn at check in",0
@AmericanAir online flight notification is down.,2
@AmericanAir - I am Platinum.  I am flying USAir and they have stranded me in CLT.  Not answering phones. Did not rebook me.  Please help?,0
@AmericanAir is AA951 to São Paulo taking off today? Your colleagues won't tell us any thing,0
"@AmericanAir flight 1388 tomorrow 5:15 am, status please, thanks",2
@AmericanAir you can't change my flights and not have enough operators to handle calls.... #unacceptable #AmericanAirlines,0
@AmericanAir You have a lot on your pLate Flight dealing with Cancelled Flightlations and weather tonite. Those are more important. I know you will respond.,1
.@AmericanAir Flight 654 Delayed / Flight 409 You sold my seat / flight 0671 strand me in PHX for three hours. Thanks for the memories 😡😤😖😲😩,0
"@AmericanAir I paid extra $ for my seat &amp; the monitor didn't work from on AA111. How about a refund on the seat? Conf #: MDBEEI, McMullen",0
@AmericanAir how nice it would be if you had helpful flight attendants instead of the rude nasty ones you employ. #WhyAreYouYelling,0
"@AmericanAir Yes. However, the seats they assign us that day are never together. I just want to sit with my husband! Why is that impossible?",0
@AmericanAir any luck?,2
@AmericanAir Group Cancelled Flights close to a thousand #flights Monday http://t.co/v1RADYKEP2,2
@AmericanAir it's been almost 3 days and it's still frozen. Thanks doll 😘😑,0
@americanair line of 100+ people to rebook at MIA now. Virtual hold on rebook line just hangs up during call back. http://t.co/Upaz1eF3Dl,0
@AmericanAir found out my flight tomorrow was Cancelled Flightled &amp; got in the queue for a callback 3.5 hours ago…still nothing. Can I get rebooked??,0
"@AmericanAir looking for status of flight 1388 schedule for 5:15 am tomorrow morning, thank you",2
@AmericanAir Thanks for your canned response that makes it look like you care about your customers. I'm sure all Twitter users fall for it..,0
"@AmericanAir Yes, but should be able to get a push notification via the app if I’m logged in and on a trip. Email/text is so 2010 😥.",0
@AmericanAir @Cowboycerrone  ratchet airway!. ......,0
@AmericanAir How do I check? Reservation for Joe Watson and Kelsey Jennings. We were on hold for 2 hours. Waiting for call back now. ETA?,0
"@AmericanAir is the new @SpiritAirlines, and both are worse than taking the @GreyhoundBus #americanairlines #nocustomerservice #fail",0
@AmericanAir My flight tomorrow from SLC to DFW AA304 Cancelled Flighted. Can you help me get there?,0
@AmericanAir what are the odds my bag was picked up by someone not me while in another country? Because it says it hasn't been located yet.,0
@AmericanAir better do the right thing and take care of @Cowboycerrone or els you're losing business!!!!,0
@AmericanAir have been waiting for a call back for over two hours jan to die tomorrow at 6am Cancelled Flightled what are my options?,0
"@AmericanAir I already landed! But, if you still care it was 1891. Thanks for the help though!, do you k ow what caused the failure?",2
@AmericanAir one staff on desk. Now been queuing for over an hr.,0
@AmericanAir anything you can do?,2
"@AmericanAir and even worse, by the time you responded to my tweets I took two flights over five hours. And that was the quickest response!",0
@AmericanAir on top of that my online record was unavailable as well and then couldn't get anyone on the phone.,0
@AmericanAir My ex-boyfriend picks up my calls more than you do! #Cancelled Flightedflight #nocustomerservice #americanairlines #FAIL,0
"@AmericanAir Hey AA, a suggestion: Note on your seat maps what seats have electronics box blocking legroom. AA215 http://t.co/hcNN0wXQQr",0
@AmericanAir why are you still selling tickets when you haven't rebooked people to arrive at their destinations on time?,0
@AmericanAir Didn't really need anything. Saw your mentions are often negative. Keep up the good work. #gratitude  🇺🇸✈️,1
@AmericanAir #AmericanView Sweet Home Chicago http://t.co/J6icLV8DTs,1
"@AmericanAir LTALJX, from DCA to OMA this morning. All of the staff that helped me fix my problem were so helpful. #goodthingscome #thanks",1
@AmericanAir @ti2469 oh shiz i'm only 40 minutes into my wait after the first 3 hour barrier ...unbelievable,0
@AmericanAir I just checked the app and it said my flight had been moved back a day? No explanations why. No answer on the 800 number.,0
@AmericanAir employees are racist!!!!!,0
"@AmericanAir this is pathetic customer service. Why have bag tags, barcodes and computers if your response is, ""not yet located""?",0
"@AmericanAir i hope it takes you 6 hours to get home when it should take 20. my flight was Cancelled Flightled because they ""couldn't staff the plane""",0
@AmericanAir @SouljaCoy what is AA going to do to fix their utterly embarrassing customer service? You won't even answer the dang phone!,0
"@AmericanAir and it gets better...other passengers rebooked direct on other airlines. #whereisthelove 
#whybeAAFF?",0
"@AmericanAir I need to speak to a REAL PERSON. My flight was Cancelled Flightled with no explanation, and I've been on hold for more than 3 hours.",0
@AmericanAir @DuaneNClark  ever think about being prepared and bringing in more people? Does anyone have any business sense at AA?,0
@AmericanAir why do I have to wait for 2 hours to talk to someone when you changed my flight?,0
@AmericanAir due to gate agents I missed my connecting flight to Mexico City...not a happy customer AA- let's correct this,0
@AmericanAir she doesn't have Twitter.,2
@AmericanAir at some point u need to tell passengers what is going on. At Jfk waiting to get on flight it is a mess.,0
"@AmericanAir its not that, it's the rude agent who wouldn't listen to anything I would say and it clearly fit into the sizer",0
"@AmericanAir seriously, I do not want to wait 24 hours for a flight when I have to prepare for a family funeral.",0
"@AmericanAir your gate agents at DFW gate B16 are pathetic tonight.  Terrible communication, stories changing and apathetic",0
"@AmericanAir yea no worries. I'm just going home to Denver. Not your fault, weather sucks bad.",2
@AmericanAir I've been tryin to use my voucher to book a flight the last 2days. Lines are busy. Plse help me?The flight may go up.,0
"@AmericanAir Yes, thanks for checking. Very cramped, but got on &amp; made it safely. Flying back tomorrow at 1pm. http://t.co/CSddCCMvbD",1
@AmericanAir  is the worst airline to ever travel with!!!! The worst!! They're equivalent to DIRT!!!!!!,0
@AmericanAir great flight experience again... SFO-JFK... Dare I say it? A consistent high quality on a legacy airline? Keep it up guys!,1
@AmericanAir pretty bad at #DFW no updates two flights behind doors open breeze no America airlines workers http://t.co/6MBK79mdnW,0
@AmericanAir Great - thank you.,1
@AmericanAir yes and the auto rebook confirmed an outbound that departs after the return flight.  # fire the software programmers,0
@AmericanAir I'm getting calls from 1-800-433-7300 but the calls seem to drop instantly. Is there any alternate avenue for resched. support?,0
@AmericanAir Supposed to arrive at my destination tonight. American rebooks me for Wednesday? Where am I staying until then?,0
@AmericanAir @USAirways how can you have no food on a 4 hour flight 528 from Columbus to Phoenix? Starving and Pissed off. Can't eat Go Go!,0
"@AmericanAir jal and cathay pacific so no, I can't do it online.",0
@AmericanAir what is the status of flight 1675 tomorrow,2
@AmericanAir 4828 but I just missed it because no one is at the gate to marshall us in so now I have to rent a car &amp; drive 5 hrs. So thanks.,0
